,eng_anger,eng_joy,eng_trust,eng_sadness,eng_disgust,eng_fear,eng_anticipation,eng_surprise,it_anger,it_joy,it_trust,it_sadness,it_disgust,it_fear,it_anticipation,it_surprise
15,-0.02915209133672714,0.35372262238146973,0.7074469618880471,-0.6376668258582724,-1.4242211831589127,0.5073244161610094,-0.1816912680010349,0.17400789533508107,0.2539029180325835,-0.18673410446544148,1.5967156462217733,-0.8573887282608302,-1.5289392522444494,-1.6184257824689878,-0.03031796557087678,-0.4446502207175514
16,-0.7670534193257966,-0.6184513428451895,0.8010788262056235,-1.7167198896117792,-1.7297508875996412,0.05026717257624074,1.6402298052889965,-0.13425916706749502,-1.9454608040440853,-0.4459297273257596,4.342357577864022,-0.9372193939023625,-1.4191649735603757,-0.9583677106612871,0.876673665579252,-0.8449313764929088
17,-0.7479770288193864,1.4671920957912845,1.1468033134815043,0.12586797081063367,-1.184745236323223,-1.5826480698356158,1.1954316895515307,-0.8168919405194246,-1.6952611346122508,1.409417172390552,2.678873045803481,-0.8866229050150841,-1.5750588837713166,-1.6402991113928909,1.889822365046136,-0.2022412786105656
18,-2.5303946131782022,-1.0754350937160193,2.081666647848716,-0.3870745362119501,-1.7297508875996412,-0.787519037027777,1.6402298052889965,-0.7015514222822624,-2.5411420946515344,-1.8886949198559093,3.223303622837389,-0.31568896028628646,-0.20589429400279174,-2.575543564705317,0.522806730325651,-2.105044332669659
19,-1.0154630943683653,0.5043891991819042,2.033473857090068,0.32638730798132853,-0.9732000549749921,-0.8362048747425669,0.5346997588220463,-1.590939329418194,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
20,0.7559750069956602,-0.8803868089032456,2.2513509665310902,-0.740396196976598,-0.68195976745257,0.1761871124990583,0.207992804136181,-1.897373646402646,-0.4284634896631376,-0.5410410096964351,0.8174233358416857,0.28044026545208817,-0.37482575386625167,0.6609579403289453,1.8552679320224135,-0.8259422024934202
21,-2.161138032896965,-0.3682093117502176,3.425145780153749,-1.3830363035049602,-2.0341844388241435,-1.1963892051215381,1.0589684963133335,-0.48441100096626927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.30643491862799627,-1.432580671556265,1.9407104694314339,-2.667707115418367,-0.9200407923224941,-0.5267654163447254,1.1818331851772919,-1.7957955141005881,-1.0593605672275348,-0.943203741979734,2.3307442995089116,0.07925454667167744,-1.1267827422651313,1.074424069546671,2.6975521001551215,-1.3495526606245587
23,3.074663242319024,-1.089147589498243,0.17917969644748022,0.4957505163479448,0.40673489365283444,1.4435319107317897,0.22004381705223236,-0.4235956926890053,0.38854463964020647,-1.0205378331978445,1.479953992948718,-0.9861536010334138,-0.09000406220037317,0.13536424161414812,3.232995604802629,1.1202999716808018
24,0.6145956353069294,1.8247254933693127,2.0475573455657448,-0.7361757351713553,-0.9773786038357931,-1.228892679471396,0.7047561790876123,-0.6759274187491283,-0.6931363259744672,-1.280310255835692,2.678873045803481,0.17520093332633402,-0.5729005271829922,0.2951570672417888,-1.3498731178900973,-1.5212061391142542
25,-0.9523620751073381,-1.0323603521985047,2.0475573455657448,0.3490956188896109,-1.598593818138204,-0.7052168217421079,2.0220574484102523,-1.415993935627736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-0.6535604547979011,1.320707230156273,4.056966711811374,-0.6175152970404308,-1.0754122648719313,-1.0195947350928494,1.9646118004492923,0.9188918042614144,-0.2944792912509753,-0.49548044673618935,2.7489400470284533,-1.1721330323548058,-1.5698165858818278,-0.8464771274974366,0.8318100135925014,-0.27278192076453855
27,0.03350433028717388,0.20772234303380166,1.7810912124159672,-0.13991528949371784,-1.2928419758626593,0.13612945512202265,0.875209282952099,-0.9128704607743945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.6297544017077049,-0.24539304671181328,2.0513938220710943,-0.9652128158858992,-1.284755939375159,-1.451259400022562,1.1764070123678816,-1.3333414045528056,0.21476335475231975,-0.88182475247913,3.198735640983469,-0.419140779765403,-1.3083342403217217,-0.754553467701708,0.9639783722175774,-1.8845443650831537
29,-1.304783750024885,-0.17928282467275075,1.631368093825802,-1.4474816643222859,-1.767406827957595,-0.07695751713788407,1.1954316895515307,-0.8168919405194246,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
30,-0.8582187640481751,1.0382625558656848,1.1063006074495105,0.03942252817683778,-1.0803803762815503,-0.5266283396091189,0.9284259357328627,-1.2430246455914635,-1.6471453669932385,1.0318851556872564,2.1858104184118314,-0.9046038928452432,-1.2888550151773635,-0.5112252135417173,-1.4153177273707094,-1.2901465122946083
31,-0.48466600915251856,0.6287454920445673,1.8222400619853618,-0.23823121234875005,-1.7925245905139562,-0.816794667193791,1.2999587479336365,-1.3422294377026358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2.282171199191479,-0.24539304671181328,0.9106743658684467,1.597299084696134,0.6783685859858649,0.9021342216356466,-0.32859129769763845,2.0069710911953504,0.12167871164638366,-1.5353875933341146,1.9173123110739012,0.09438583563660204,-1.3996888538085501,-0.6149954503055898,3.290732081849991,0.28556096438008205
33,-1.207888717788898,2.1234511623797885,1.6548040406343518,0.4993556993879359,-1.2955038028465933,-1.6253052466317948,2.6155894516451887,-0.13425916706749502,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
34,0.9774441725550588,-1.938770357130293,0.3799272626588831,2.0178726395400237,-0.02676558472137048,1.9323995006757595,0.025828499910081213,-1.110804536698514,-0.8434367207649056,-1.96019228731588,0.47311158679868914,-0.4831149746165965,-1.6384039883587698,0.3953065987527993,2.277467821253217,-0.7193278188936651
35,-1.9970005487168496,0.6818911551421858,2.559873612179359,-1.2788114122018384,-2.219809032440615,-0.7052168217421079,1.3634068137489324,-1.415993935627736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.7475357090318507,-1.3850301052512002,1.8222400619853618,-0.23823121234875005,-1.1786463060913683,0.3021021371812652,-0.924305269443308,-1.3422294377026358,-0.6083736512501716,0.464050862761991,2.861348703035196,-0.8965293425994181,-1.093271715054176,-1.1902457822682946,1.837906435604288,-0.9680533164840676
37,-1.4746813119120938,1.2533083242557492,1.5352410789521307,-1.2788114122018384,-1.598593818138204,-2.276244394929972,1.3634068137489324,-0.6759274187491283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-0.9686828036408274,-0.011584036959253115,4.337222769987937,-1.7061303669460737,-1.1522768484543424,-1.4016079248059394,-0.29521559296748295,-1.283998545194894,-1.3143492006203612,-1.0219387100493829,3.518978417356953,-1.605780796146316,-1.7553701679054337,-1.772262947110006,0.09155456174932927,-0.8963623612648136
39,0.5290752860619125,-1.415250008670268,2.555083346583787,-1.3830363035049602,-2.0341844388241435,0.5914900553340605,-0.4907414982915449,-1.7371980724307585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.6145956353069294,-0.4609431830849412,1.5352410789521307,-0.7361757351713553,-1.598593818138204,0.8658107514457561,0.7047561790876123,0.804205615008087,-0.41101641668884153,-0.4840762310760236,2.0271835159809486,0.3406201688795217,-1.7553701679054337,-0.42624045563405216,0.09155456174932927,-0.8963623612648136
41,-0.9523620751073381,-0.4609431830849412,2.0475573455657448,0.3490956188896109,-0.9773786038357931,0.8658107514457561,-0.6125450902350277,1.5442721318866948,-0.6583231347790939,-1.802702316185608,2.4879057743455535,0.5456110088932559,-0.4684033547338488,0.2120275059031,0.5047049562681254,-0.4446502207175514
42,0.5480799364444249,-1.8190837948123346,1.3798980340576237,1.983358450095582,0.5303300858899107,2.1664345140363577,0.4271784410416758,-0.8224198958026705,-1.1960908005548894,0.14554389118587574,3.6520283628989345,-0.419140779765403,-0.39976879565385937,0.09325941735639075,1.4995219123384538,0.027620154166945958
43,0.23693853250524802,-0.34853894315601935,2.733530004809304,0.5697237069642733,-1.5375726142116186,-1.1873115588859051,0.2569896158125151,-0.6534573598543219,0.21379593757550563,1.3045276915585908,3.611689681040606,0.3522423301959626,-1.2193748353258362,-1.7414858269380087,-0.2927152999102882,-0.21275893234883053
44,-0.191170307613888,-0.7281077981607625,1.631368093825802,-0.9230317859446461,-0.602083644688851,0.9268361846606038,0.577104953576601,-0.8168919405194246,-1.5738693920272127,-0.6603428625939017,3.4694729149256753,-2.031315485031986,-1.6958427762973285,-2.537189320944965,1.8244870648911304,-1.237098579849866
45,0.6728011060551228,0.48617243480439765,1.1520037124986866,-1.7192643800167247,-1.6688650258140025,-0.2274423034211371,-0.7084170382489584,-0.19674918991234558,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
46,-0.3676624869243801,-1.415250008670268,2.120052129798806,-0.8971921687842482,-2.5360391523498365,1.9323995006757595,-1.0073114964931709,-1.110804536698514,-0.6784169803264415,-0.3153046702718969,1.346122943479725,1.4372651732393218,-2.2693855809652943,1.817626069630432,0.8728825220223035,-0.145082064611821
47,-0.8711636150781202,-1.2338605536312273,3.1746065216093204,-1.3074187717733905,-1.1308324400767285,-1.1611951176991262,1.3533465751564162,-1.3261099120279685,-0.40103034056813164,0.04908043988810535,3.47295675110475,-1.5557952603981857,-1.5202248845941742,-0.4648784541318763,0.3732780369791335,-0.0020712369961499457
48,-0.8239802697570573,-0.9529417347560529,2.194017503860099,-2.377123053195761,-1.5375726142116186,-1.1873115588859051,3.580131199595038,0.15997503830458512,-1.6952611346122508,-0.20441928454519448,2.205295017670868,-0.35571098584437505,-1.0739797054771545,-1.156435066734221,1.3498731178900973,0.45724115164127876
49,0.021703261485649047,-1.0097427492091338,-0.1399630678736723,-0.4051769558001198,-0.9666777779259229,1.6166844810745686,0.9390644460509446,-0.19674918991234558,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
50,-0.4451289595295939,0.20772234303380166,2.699179466238631,0.8362378930205913,0.3367907668213651,1.9511888567489926,-0.28145496764538874,-0.9128704607743945,-2.1236430798233177,-1.303490803550131,-0.00841465898739251,0.7752861190168184,-1.003630901070263,0.37629083157203236,1.6876294096642521,-1.6528805401373896
51,-1.304783750024885,0.369542148815261,2.600497654514397,-0.3985819075670062,-1.767406827957595,-1.080751218936372,0.577104953576601,-0.07873657258018536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.09227639850217356,0.11047398602862228,-0.0017077208887118591,-0.7361757351713553,-0.3561633895333822,0.8658107514457561,0.04610554442629229,-0.6759274187491283,-2.0153653032303147,-1.1007386059341264,-0.34755053946713005,-1.2309144585412013,-0.37482575386625167,0.6609579403289453,1.215520369256064,-0.8259422024934202
53,-1.592075972427707,0.9056006185089963,1.56350638838259,-0.49597195440664665,-2.6012993673683065,-2.1921771072113945,-0.2740356119980091,-1.044065457677006,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
54,2.025356461299524,-1.4834678932287633,1.4839723094234738,-1.1681717783901024,-0.19836168366440735,1.0817312064207967,1.59821158682691,-0.5176392195480269,1.0829950748784554,-0.4894692881003206,1.6890578473119782,1.7403983958252713,0.4610211241270567,-0.5001784621466588,1.1068693738384012,0.15139685520717533
